vcc,status1,vpd,status2,txno,acc_z,p,vbat,t,rssi,rh,id,acc_y,acc_x,timestamp
2129,1100,0,0,547,1257,1003.58,4042,11.31,20,71.84,0.79,57,-184,2017-03-02T20:34:46.385Z
2138,1100,0,0,546,1248,1003.58,4042,11.32,20,71.68,0.79,57,-183,2017-03-02T20:28:34.446Z
2138,1100,0,0,545,1249,1003.63,4042,11.34,20,71.47,0.79,46,-197,2017-03-02T20:22:29.603Z
2132,1100,0,0,544,1260,1003.55,4047,11.35,20,71.29,0.79,60,-185,2017-03-02T20:16:24.634Z
2129,1100,0,0,543,1260,1003.59,4047,11.35,910,71.16,0.79,60,-188,2017-03-02T20:10:21.735Z
2132,1100,0,0,542,1263,1003.69,4047,11.38,910,71.09,0.79,62,-193,2017-03-02T20:04:16.542Z
2132,1100,0,0,541,1254,1003.71,4042,11.4,20,70.96,0.79,54,-180,2017-03-02T19:58:11.273Z
2129,1100,0,0,540,1255,1003.83,4047,11.44,910,70.83,0.79,52,-188,2017-03-02T19:52:06.805Z
2132,1100,0,0,539,1248,1003.82,4047,11.45,20,70.7,0.79,51,-180,2017-03-02T19:46:02.638Z
2132,1100,0,0,538,1260,1003.94,4047,11.48,20,70.57,0.79,60,-191,2017-03-02T19:39:59.998Z
2135,1100,0,0,537,1255,1003.99,4047,11.5,20,70.49,0.79,50,-184,2017-03-02T19:33:53.508Z
2132,1100,0,0,536,1257,1004.05,4047,11.51,910,70.37,0.79,52,-184,2017-03-02T19:27:54.485Z
2132,1100,0,0,535,1254,1004.09,4047,11.53,910,70.24,0.79,46,-183,2017-03-02T19:21:50.379Z
2135,1100,0,0,534,1262,1004.29,4047,11.55,20,70.11,0.79,60,-184,2017-03-02T19:15:44.105Z
2135,100,0,0,533,1259,1004.26,4047,11.58,20,69.98,0.79,35,-192,2017-03-02T19:09:37.467Z
2135,100,0,0,532,1263,1004.23,4047,11.6,20,69.85,0.79,55,-185,2017-03-02T19:03:34.100Z
2138,100,0,0,531,1251,1004.24,4047,11.62,20,69.72,0.79,51,-183,2017-03-02T18:57:29.078Z
2132,100,0,0,530,1251,1004.34,4047,11.64,20,69.59,0.79,51,-183,2017-03-02T18:51:27.275Z
2132,100,0,0,529,1248,1004.57,4047,11.65,20,69.5,0.79,39,-200,2017-03-02T18:45:20.034Z
2135,100,0,0,528,1254,1004.58,4047,11.69,20,69.39,0.79,59,-189,2017-03-02T18:39:17.516Z
2135,100,0,0,527,1250,1004.74,4047,11.71,20,69.28,0.79,56,-186,2017-03-02T18:33:16.470Z
2135,100,0,0,526,1248,1004.74,4047,11.74,20,69.22,0.79,51,-186,2017-03-02T18:27:08.947Z
2135,100,0,0,525,1255,1004.75,4047,11.78,20,69.17,0.79,35,-196,2017-03-02T18:21:05.117Z
2138,100,0,0,523,1249,1004.87,4047,11.84,20,69.01,0.79,55,-180,2017-03-02T18:08:57.504Z
2135,100,3,0,522,1251,1004.79,4047,11.88,20,68.91,0.79,54,-191,2017-03-02T18:02:52.960Z
2129,100,6,0,521,1255,1004.82,4047,11.92,20,68.78,0.79,60,-189,2017-03-02T17:56:54.522Z
2129,10100,12,0,520,1260,1004.85,4047,11.93,20,68.68,0.79,36,-196,2017-03-02T17:50:46.957Z
2135,100,19,0,519,1257,1004.57,4047,11.93,20,68.5,0.79,56,-186,2017-03-02T17:44:49.333Z
2129,100,26,0,518,1264,1004.73,4047,11.97,910,68.34,0.79,65,-193,2017-03-02T17:38:44.902Z
2132,100,30,0,517,1255,1004.78,4047,12.03,20,68.21,0.79,65,-189,2017-03-02T17:32:34.429Z
2135,100,39,0,516,1257,1004.75,4047,12.06,20,68.08,0.79,39,-196,2017-03-02T17:26:33.299Z
2129,100,60,0,515,1256,1004.91,4047,12.1,910,67.98,0.79,55,-185,2017-03-02T17:20:28.267Z
2129,100,75,0,514,1247,1004.71,4051,12.15,20,67.91,0.79,44,-197,2017-03-02T17:14:27.246Z
2132,100,99,0,513,1251,1004.83,4047,12.2,20,67.89,0.79,46,-199,2017-03-02T17:08:26.468Z
2132,100,104,0,512,1260,1004.82,4047,12.25,20,67.89,0.79,43,-196,2017-03-02T17:02:19.616Z
2129,100,159,0,511,1273,1004.7,4047,12.3,910,67.92,0.79,39,-200,2017-03-02T16:56:15.470Z
2135,100,188,0,510,1257,1004.53,4051,12.35,20,67.97,0.79,39,-196,2017-03-02T16:50:12.440Z
2135,100,248,0,509,1270,1004.42,4047,12.4,20,68.05,0.79,36,-200,2017-03-02T16:44:10.138Z
2138,100,295,0,508,1265,1004.51,4047,12.45,20,68.16,0.79,48,-200,2017-03-02T16:38:07.160Z
2135,100,342,0,507,1265,1004.4,4047,12.49,20,68.26,0.79,44,-197,2017-03-02T16:32:10.146Z
2135,100,580,0,504,1286,1004.45,4047,12.59,20,68.42,0.79,55,-192,2017-03-02T16:13:55.691Z
2138,100,452,0,503,1278,1004.66,4051,12.64,20,68.46,0.79,41,-196,2017-03-02T16:07:54.769Z
2138,100,331,0,502,1272,1004.62,4047,12.69,20,68.53,0.79,39,-192,2017-03-02T16:01:51.597Z
2135,100,422,0,501,1272,1004.63,4047,12.76,20,68.66,0.79,35,-196,2017-03-02T15:55:49.069Z
2135,100,573,0,500,1295,1004.5,4047,12.8,20,68.82,0.79,47,-186,2017-03-02T15:49:48.030Z
2141,100,608,0,499,1294,1004.54,4047,12.86,20,69.04,0.79,41,-189,2017-03-02T15:43:47.264Z
2141,100,696,0,498,1294,1004.47,4047,12.86,20,69.22,0.79,39,-188,2017-03-02T15:37:44.322Z
2138,100,741,0,497,1299,1004.45,4047,12.89,20,69.37,0.79,43,-178,2017-03-02T15:31:42.016Z
2147,100,880,0,496,1295,1004.53,4051,12.93,20,69.61,0.79,35,-185,2017-03-02T15:25:40.549Z
2147,100,865,0,495,1294,1004.48,4051,12.95,910,69.82,0.79,31,-189,2017-03-02T15:19:49.357Z
2144,1100,905,0,494,1297,1004.37,4047,12.96,20,70.03,0.79,27,-181,2017-03-02T15:13:37.509Z
2141,1100,938,0,493,1306,1004.28,4047,12.97,20,70.21,0.79,44,-183,2017-03-02T15:07:46.285Z
2144,1100,978,0,492,1292,1004.33,4047,12.98,20,70.4,0.79,39,-178,2017-03-02T15:01:34.827Z
2141,1100,841,0,491,1292,1004.28,4051,12.99,20,70.63,0.79,35,-181,2017-03-02T14:55:40.992Z
2150,1100,944,0,489,1291,1004.14,4051,13.02,20,71.07,0.79,46,-190,2017-03-02T14:43:33.938Z
2144,1100,654,0,488,1295,1004.19,4047,13.04,20,71.39,0.79,32,-194,2017-03-02T14:37:32.645Z
2147,1100,608,0,487,1292,1004.11,4047,13.11,20,71.84,0.79,41,-189,2017-03-02T14:31:29.236Z
2150,1100,694,0,486,1299,1004.01,4051,13.14,20,72.33,0.79,30,-185,2017-03-02T14:25:33.427Z
2147,1100,999,0,485,1319,1003.96,4051,13.13,20,72.81,0.79,23,-188,2017-03-02T14:19:27.876Z
2147,1100,999,0,484,1316,1003.83,4047,13.08,20,73.17,0.79,24,-194,2017-03-02T14:13:27.764Z
2150,1100,999,0,483,1313,1003.87,4047,13.01,20,73.48,0.79,33,-184,2017-03-02T14:07:25.952Z
2156,1100,999,0,482,1316,1003.98,4051,12.98,20,73.81,0.79,39,-184,2017-03-02T14:01:26.717Z
2159,1100,999,0,481,1319,1003.98,4047,12.94,20,74.12,0.79,31,-185,2017-03-02T13:55:24.489Z
2153,1100,999,0,480,1315,1003.9,4051,12.87,20,74.27,0.79,11,-209,2017-03-02T13:49:23.974Z
2153,1100,999,0,479,1303,1003.92,4051,12.8,20,74.26,0.79,32,-185,2017-03-02T13:43:22.929Z
2153,1100,779,0,478,1292,1003.88,4047,12.79,20,74.45,0.79,33,-196,2017-03-02T13:37:21.698Z
2153,1100,550,0,477,1289,1003.89,4051,12.82,20,74.77,0.79,35,-185,2017-03-02T13:31:19.175Z
2156,1100,907,0,476,1308,1003.83,4047,12.83,20,74.95,0.79,39,-184,2017-03-02T13:25:18.426Z
2156,1100,655,0,475,1287,1003.73,4051,12.83,20,75.16,0.79,48,-185,2017-03-02T13:19:17.277Z
2156,1100,668,0,474,1299,1003.72,4051,12.86,910,75.58,0.79,31,-184,2017-03-02T13:13:15.823Z
2159,1100,999,0,473,1318,1003.64,4051,12.88,20,76,0.79,31,-193,2017-03-02T13:07:14.720Z
2162,1100,999,0,472,1311,1003.78,4051,12.84,20,76.15,0.79,36,-177,2017-03-02T13:01:13.642Z
2162,1100,796,0,471,1299,1003.84,4051,12.82,20,76.41,0.79,31,-183,2017-03-02T12:55:12.130Z
2167,1100,999,0,470,1311,1003.77,4047,12.82,20,76.75,0.79,31,-183,2017-03-02T12:49:10.746Z
2170,1100,945,0,469,1318,1003.82,4051,12.79,20,77.03,0.79,39,-177,2017-03-02T12:43:09.480Z
2165,1100,999,0,468,1305,1003.74,4051,12.77,20,77.34,0.79,31,-180,2017-03-02T12:37:09.590Z
2165,1100,852,0,467,1304,1003.74,4051,12.74,20,77.62,0.79,39,-180,2017-03-02T12:31:14.319Z
2173,1100,783,0,466,1307,1003.68,4051,12.77,20,78.09,0.79,35,-182,2017-03-02T12:25:18.587Z
2176,1100,999,0,465,1295,1003.48,4051,12.76,20,78.51,0.79,35,-184,2017-03-02T12:19:04.170Z
2173,1100,850,0,464,1302,1003.68,4051,12.77,20,78.95,0.79,44,-178,2017-03-02T12:13:05.016Z
2176,1100,999,0,463,1318,1003.63,4051,12.78,20,79.44,0.79,35,-185,2017-03-02T12:07:03.253Z
2182,1100,653,0,460,1287,1003.67,4051,12.57,20,80.22,0.79,35,-194,2017-03-02T11:49:01.079Z
2185,1100,957,0,459,1316,1003.59,4051,12.59,20,80.66,0.79,32,-188,2017-03-02T11:42:59.881Z
2191,1100,999,0,458,1287,1003.47,4051,12.5,20,80.89,0.79,46,-191,2017-03-02T11:37:02.604Z
2194,11100,877,0,455,1302,1003.38,4051,12.48,20,82.2,0.79,41,-192,2017-03-02T11:18:57.167Z
2200,1100,999,0,454,1324,1003.12,4051,12.48,20,82.72,0.79,40,-177,2017-03-02T11:12:55.858Z
2208,1100,999,0,452,1324,1002.8,4051,12.32,20,83.34,0.79,38,-182,2017-03-02T11:00:54.887Z
2203,1100,909,0,451,1316,1002.59,4051,12.26,20,83.68,0.79,35,-180,2017-03-02T10:55:05.495Z
2211,1100,986,0,450,1320,1002.6,4051,12.17,20,83.95,0.79,44,-175,2017-03-02T10:48:48.075Z
2214,1100,999,0,449,1312,1002.44,4051,12.1,20,84.19,0.79,41,-177,2017-03-02T10:42:44.246Z
2208,1100,999,0,448,1320,1002.29,4051,12.04,20,84.39,0.79,41,-177,2017-03-02T10:36:49.590Z
2211,1100,577,0,447,1304,1002.37,4051,11.96,20,84.54,0.79,60,-178,2017-03-02T10:30:39.737Z
2214,1100,736,0,445,1316,1002.16,4056,11.93,20,85.12,0.79,39,-177,2017-03-02T10:18:40.430Z
2217,1100,440,0,444,1283,1002.16,4056,11.93,20,85.25,0.79,62,-175,2017-03-02T10:12:38.758Z
2217,1100,225,0,443,1308,1001.95,4051,11.95,20,85.74,0.79,56,-173,2017-03-02T10:06:34.151Z
2226,1100,999,0,441,1320,1001.87,4051,11.9,910,86.23,0.79,56,-181,2017-03-02T09:54:28.322Z
2232,1100,430,0,440,1286,1001.9,4056,11.85,20,86.39,0.79,52,-185,2017-03-02T09:48:25.589Z
2232,1100,615,0,439,1288,1001.66,4051,11.86,20,86.65,0.79,57,-185,2017-03-02T09:42:25.185Z
2232,1100,403,0,438,1294,1001.69,4056,11.89,20,87,0.79,52,-188,2017-03-02T09:36:20.312Z
2238,1100,476,0,437,1286,1001.65,4056,11.89,20,87.32,0.79,49,-185,2017-03-02T09:30:21.530Z
2241,1100,775,0,435,1326,1001.54,4056,11.84,20,88,0.79,39,-178,2017-03-02T09:18:18.135Z
2235,1100,999,0,434,1323,1001.36,4056,11.77,20,88.19,0.79,43,-177,2017-03-02T09:12:11.336Z
2235,1100,999,0,433,1315,1001.12,4056,11.68,20,88.24,0.79,48,-176,2017-03-02T09:06:08.685Z
2232,1100,835,0,431,1315,1001.03,4056,11.56,20,88.45,0.79,68,-178,2017-03-02T08:54:11.712Z
2232,11100,610,0,430,1304,1000.88,4056,11.51,20,88.51,0.79,51,-185,2017-03-02T08:48:04.894Z
2232,1100,565,0,429,1311,1000.41,4056,11.48,520,88.6,0.79,48,-177,2017-03-02T08:41:58.823Z
2226,1100,643,0,428,1299,1000.3,4056,11.43,420,88.65,0.79,44,-191,2017-03-02T08:36:01.493Z
2217,11100,338,0,426,1295,999.78,4056,11.36,520,88.68,0.79,51,-189,2017-03-02T08:23:52.487Z
2214,1100,460,0,425,1291,999.52,4056,11.35,520,88.66,0.79,51,-188,2017-03-02T08:17:47.715Z
2208,11100,496,0,424,1297,999.37,4056,11.31,520,88.58,0.79,43,-187,2017-03-02T08:11:55.192Z
2194,1100,202,0,422,1271,998.59,4060,11.21,520,87.93,0.79,54,-191,2017-03-02T07:59:39.619Z
2188,1100,98,0,421,1267,998.54,4056,11.18,520,87.55,0.79,48,-191,2017-03-02T07:53:36.194Z
2185,11100,98,0,420,1264,998.38,4060,11.14,520,87.09,0.79,49,-190,2017-03-02T07:47:31.270Z
2179,1001100,124,0,419,1268,998.04,4056,11.08,520,86.38,0.79,44,-191,2017-03-02T07:41:26.541Z
2167,11100,80,0,418,1272,997.84,4056,11.02,520,85.07,0.79,48,-199,2017-03-02T07:35:20.713Z
2170,1100,141,0,417,1273,997.56,4056,11,520,84.14,0.79,46,-196,2017-03-02T07:29:14.758Z
2167,1100,139,0,416,1276,997.32,4056,10.99,520,83.7,0.79,44,-192,2017-03-02T07:23:11.882Z
2165,1011100,115,0,415,1256,997.09,4056,10.92,520,82.57,0.79,51,-180,2017-03-02T07:17:09.328Z
2153,1100,119,0,414,1272,996.59,4056,10.88,520,80.8,0.79,57,-181,2017-03-02T07:11:02.866Z
2156,11100,53,0,412,1266,996.29,4056,10.84,520,79.63,0.79,48,-208,2017-03-02T06:58:58.666Z
2153,1100,16,0,411,1260,995.99,4060,10.82,520,79.44,0.79,60,-185,2017-03-02T06:52:47.288Z
2153,1100,6,0,410,1263,995.81,4047,10.82,520,79.41,0.79,57,-185,2017-03-02T06:46:42.503Z
2153,1100,0,0,408,1254,995.41,4060,10.84,520,79.37,0.79,39,-192,2017-03-02T06:34:32.269Z
2150,1100,0,0,406,1255,995.04,4060,10.85,520,79.37,0.79,51,-185,2017-03-02T06:22:27.069Z
2153,1100,0,0,405,1262,994.88,4060,10.85,520,79.35,0.79,55,-184,2017-03-02T06:16:16.939Z
2153,1100,0,0,404,1254,994.92,4060,10.85,520,79.37,0.79,60,-183,2017-03-02T06:10:13.726Z
2153,1100,0,0,403,1260,994.81,4060,10.87,520,79.39,0.79,60,-185,2017-03-02T06:04:09.555Z
2159,1100,0,0,402,1248,994.68,4060,10.88,520,79.37,0.79,49,-181,2017-03-02T05:58:02.195Z
2156,1100,0,0,401,1255,994.49,4060,10.88,520,79.37,0.79,51,-180,2017-03-02T05:51:57.901Z
2150,1100,0,0,400,1250,994.31,4060,10.88,520,79.37,0.79,49,-181,2017-03-02T05:45:55.835Z
2153,1100,0,0,399,1264,994.09,4056,10.88,420,79.37,0.79,55,-188,2017-03-02T05:39:57.127Z
2153,1100,0,0,398,1255,993.95,4060,10.89,520,79.37,0.79,52,-185,2017-03-02T05:33:44.912Z
2153,1100,0,0,397,1256,993.95,4060,10.89,520,79.39,0.79,52,-180,2017-03-02T05:27:40.212Z
2159,1100,0,0,396,1260,993.93,4060,10.89,520,79.39,0.79,63,-185,2017-03-02T05:21:33.167Z
2153,1100,0,0,395,1263,993.77,4060,10.89,520,79.39,0.79,39,-197,2017-03-02T05:15:31.531Z
2153,1100,0,0,394,1249,993.65,4060,10.9,420,79.39,0.79,48,-181,2017-03-02T05:09:23.876Z
2150,1100,0,0,393,1264,993.63,4060,10.9,520,79.41,0.79,39,-198,2017-03-02T05:03:19.747Z
2159,1100,0,0,392,1254,993.5,4060,10.9,520,79.41,0.79,55,-180,2017-03-02T04:57:15.781Z
2156,1100,0,0,390,1260,993.26,4060,10.91,520,79.41,0.79,52,-183,2017-03-02T04:45:08.604Z
2156,1100,0,0,389,1264,993.3,4060,10.91,520,79.43,0.79,56,-183,2017-03-02T04:39:00.677Z
2153,1100,0,0,388,1262,993.27,4060,10.91,520,79.43,0.79,60,-186,2017-03-02T04:32:57.379Z
2153,1100,0,0,385,1262,993.05,4060,10.91,520,79.52,0.79,39,-192,2017-03-02T04:14:48.091Z
2150,1100,0,0,384,1264,993.06,4060,10.91,520,79.57,0.79,52,-185,2017-03-02T04:08:38.573Z
2156,1100,0,0,383,1254,992.95,4060,10.91,520,79.63,0.79,47,-180,2017-03-02T04:02:38.540Z
2156,1100,0,0,382,1267,992.98,4060,10.92,520,79.67,0.79,40,-193,2017-03-02T03:56:27.332Z
2162,1100,0,0,380,1256,992.99,4060,10.92,520,79.81,0.79,55,-181,2017-03-02T03:44:21.334Z
2156,1100,0,0,378,1255,992.93,4060,10.91,520,79.89,0.79,49,-180,2017-03-02T03:32:07.095Z
2153,1100,0,0,377,1263,992.69,4064,10.91,520,79.94,0.79,59,-185,2017-03-02T03:26:04.889Z
2153,1100,0,0,375,1256,992.73,4064,10.91,520,80.03,0.79,60,-177,2017-03-02T03:13:54.120Z
2153,1100,0,0,373,1267,992.69,4064,10.91,520,80.09,0.79,63,-191,2017-03-02T03:01:44.629Z
2156,1100,0,0,372,1251,992.6,4060,10.92,520,80.12,0.79,56,-185,2017-03-02T02:55:40.326Z
2159,1100,0,0,371,1256,992.62,4060,10.92,520,80.12,0.79,63,-186,2017-03-02T02:49:40.359Z
2156,1100,0,0,370,1272,992.4,4060,10.93,520,80.12,0.79,64,-183,2017-03-02T02:43:30.929Z
2159,1100,0,0,369,1263,992.5,4064,10.95,420,80.08,0.79,59,-181,2017-03-02T02:37:25.940Z
2156,1100,0,0,368,1267,992.36,4064,10.99,520,79.99,0.79,51,-185,2017-03-02T02:31:21.158Z
2153,1100,0,0,366,1264,992.26,4064,11,520,79.81,0.79,40,-199,2017-03-02T02:19:12.579Z
2156,1100,0,0,365,1248,992.2,4064,11.02,520,79.72,0.79,38,-193,2017-03-02T02:13:06.889Z
2150,1100,0,0,364,1255,992.07,4064,11.03,520,79.7,0.79,51,-181,2017-03-02T02:07:01.958Z
2156,1100,0,0,363,1272,992.15,4060,11.06,520,79.58,0.79,59,-184,2017-03-02T02:00:56.972Z
2150,1100,0,0,362,1248,992.1,4064,11.08,520,79.54,0.79,57,-188,2017-03-02T01:54:56.521Z
2150,1100,0,0,361,1263,992.13,4064,11.11,520,79.47,0.79,47,-196,2017-03-02T01:48:49.343Z
2150,1100,0,0,359,1264,991.95,4064,11.19,520,79.38,0.79,41,-193,2017-03-02T01:36:47.013Z
2150,1100,0,0,358,1254,991.85,4064,11.21,520,79.31,0.79,63,-180,2017-03-02T01:30:37.347Z
2150,1100,0,0,357,1264,991.9,4064,11.24,520,79.29,0.79,59,-186,2017-03-02T01:24:35.899Z
2153,11100,0,0,356,1260,991.82,4064,11.28,520,79.22,0.79,56,-181,2017-03-02T01:18:25.353Z
2159,1100,0,0,354,1255,991.39,4064,11.34,520,79.12,0.79,51,-177,2017-03-02T01:06:17.714Z
2153,1100,0,0,353,1255,991.4,4064,11.36,520,79.07,0.79,55,-181,2017-03-02T01:00:16.896Z
2150,1100,0,0,352,1256,991.51,4064,11.39,520,79.06,0.79,57,-189,2017-03-02T00:54:09.407Z
2150,1100,0,0,351,1252,991.44,4064,11.43,520,79.04,0.79,51,-184,2017-03-02T00:48:05.221Z
2147,1100,0,0,350,1259,991.32,4064,11.46,420,78.98,0.79,43,-193,2017-03-02T00:42:03.446Z
2153,1100,0,0,349,1248,991.19,4064,11.49,520,78.91,0.79,56,-188,2017-03-02T00:35:55.874Z
2150,1100,0,0,347,1255,991.15,4064,11.53,520,78.76,0.79,38,-196,2017-03-02T00:23:48.054Z
2150,1100,0,0,346,1264,991.04,4064,11.56,520,78.67,0.79,63,-185,2017-03-02T00:17:44.768Z
2153,1100,0,0,345,1253,991.04,4064,11.59,520,78.66,0.79,56,-189,2017-03-02T00:11:41.305Z
2150,1100,0,0,344,1255,990.93,4064,11.61,520,78.6,0.79,39,-197,2017-03-02T00:05:42.367Z
2150,1100,0,0,343,1259,991,4064,11.64,420,78.53,0.79,63,-185,2017-03-01T23:59:34.381Z
2147,1100,0,0,342,1256,990.9,4069,11.67,520,78.48,0.79,55,-185,2017-03-01T23:53:30.913Z
2147,1100,0,0,341,1264,990.82,4064,11.7,520,78.42,0.79,63,-188,2017-03-01T23:47:29.208Z
2150,1100,0,0,340,1262,990.76,4064,11.73,520,78.38,0.79,41,-192,2017-03-01T23:41:22.499Z
2150,1100,0,0,339,1257,990.75,4064,11.76,520,78.38,0.79,56,-188,2017-03-01T23:35:19.739Z
2150,1100,0,0,338,1265,990.72,4064,11.78,520,78.35,0.79,41,-196,2017-03-01T23:29:14.239Z
2147,1100,0,0,337,1264,990.83,4064,11.81,520,78.33,0.79,60,-192,2017-03-01T23:23:11.069Z
2147,1100,0,0,336,1264,990.84,4064,11.83,520,78.31,0.79,62,-188,2017-03-01T23:17:07.526Z
2147,1100,0,0,335,1259,990.78,4064,11.84,420,78.31,0.79,65,-192,2017-03-01T23:11:04.626Z
2150,1100,0,0,334,1264,990.82,4047,11.86,520,78.31,0.79,40,-201,2017-03-01T23:05:03.335Z
2150,1100,0,0,333,1256,990.83,4069,11.86,520,78.28,0.79,59,-189,2017-03-01T22:58:56.785Z
2150,1100,0,0,332,1260,990.66,4069,11.88,520,78.15,0.79,56,-183,2017-03-01T22:52:56.927Z
2144,1100,0,0,331,1248,990.68,4069,11.86,520,77.95,0.79,39,-193,2017-03-01T22:46:50.693Z
2144,1100,0,0,330,1255,990.55,4069,11.85,520,77.61,0.79,39,-200,2017-03-01T22:40:46.093Z
2141,1100,0,0,329,1264,990.48,4069,11.83,520,76.99,0.79,48,-200,2017-03-01T22:34:44.167Z
2141,1100,0,0,328,1260,990.47,4069,11.82,420,75.84,0.79,60,-186,2017-03-01T22:28:40.276Z
2141,1100,0,0,327,1259,990.31,4069,11.83,520,75.53,0.79,63,-185,2017-03-01T22:22:36.781Z
2147,1100,0,0,326,1259,990.27,4069,11.85,520,75.45,0.79,60,-188,2017-03-01T22:16:36.115Z
2147,1100,0,0,325,1263,990.16,4069,11.88,520,75.38,0.79,54,-181,2017-03-01T22:10:31.018Z
2141,1100,0,0,323,1255,989.93,4069,11.92,520,75.22,0.79,63,-189,2017-03-01T21:58:24.848Z
2150,1001100,0,0,322,1264,989.96,4069,11.93,520,75.16,0.79,60,-185,2017-03-01T21:52:20.942Z
2138,1100,0,0,321,1262,989.82,4069,11.93,520,75.07,0.79,59,-183,2017-03-01T21:46:20.721Z
2147,1100,0,0,319,1251,989.83,4069,11.96,520,74.92,0.79,35,-196,2017-03-01T21:34:10.327Z
2144,1100,0,0,318,1257,989.85,4069,11.99,520,74.87,0.79,40,-200,2017-03-01T21:28:07.651Z
2144,1100,0,0,317,1244,989.85,4069,12.02,520,74.84,0.79,39,-196,2017-03-01T21:22:03.351Z
2141,1100,0,0,316,1266,989.92,4069,12.05,420,74.84,0.79,40,-198,2017-03-01T21:15:59.825Z
2141,1100,0,0,315,1246,989.92,4069,12.07,520,74.84,0.79,41,-197,2017-03-01T21:10:01.599Z
2141,1100,0,0,314,1262,990.01,4069,12.1,520,74.88,0.79,60,-191,2017-03-01T21:03:58.022Z
2144,1100,0,0,313,1247,989.99,4069,12.12,520,74.88,0.79,57,-189,2017-03-01T20:57:55.212Z
2147,1100,0,0,311,1244,989.94,4069,12.2,520,74.78,0.79,48,-199,2017-03-01T20:45:49.407Z
2150,1100,0,0,310,1255,990.01,4056,12.24,520,74.74,0.79,39,-193,2017-03-01T20:39:47.826Z
2144,1100,0,0,309,1264,990.13,4069,12.27,520,74.72,0.79,40,-198,2017-03-01T20:33:40.323Z
2141,1100,0,0,308,1251,989.99,4069,12.3,520,74.71,0.79,36,-200,2017-03-01T20:27:35.537Z
2141,1100,0,0,307,1248,990.14,4069,12.32,420,74.65,0.79,47,-199,2017-03-01T20:21:34.696Z
2138,1100,0,0,306,1252,990.11,4069,12.33,520,74.52,0.79,38,-195,2017-03-01T20:15:32.109Z
2165,1100,999,0,235,1310,991.97,4073,13.58,420,77.01,0.79,35,-180,2017-03-01T13:09:06.321Z
2170,1100,999,0,234,1303,992.16,4078,13.52,420,77.11,0.79,44,-184,2017-03-01T13:03:07.887Z
2167,1100,519,0,233,1292,992.09,4078,13.5,420,77.43,0.79,40,-180,2017-03-01T12:57:06.276Z
2170,1100,999,0,232,1295,992.06,4078,13.48,420,77.69,0.79,51,-185,2017-03-01T12:51:07.572Z
2182,1100,759,0,230,1308,992.13,4078,13.58,420,78.86,0.79,32,-180,2017-03-01T12:39:07.698Z
2176,1100,999,0,228,1320,992.13,4078,13.41,420,79.57,0.79,28,-194,2017-03-01T12:27:10.723Z
2179,1100,999,0,227,1328,992.27,4078,13.32,420,79.94,0.79,17,-192,2017-03-01T12:21:14.712Z
2179,1100,999,0,226,1336,992.26,4078,13.18,420,80.3,0.79,0,-207,2017-03-01T12:15:14.011Z
2182,1100,999,0,225,1319,992.26,4078,13.03,420,80.45,0.79,14,-191,2017-03-01T12:09:12.414Z
2185,1100,999,0,223,1331,992.39,4078,12.76,420,80.77,0.79,19,-189,2017-03-01T11:57:12.803Z
2185,1100,999,0,222,1324,992.44,4078,12.57,420,80.73,0.79,35,-184,2017-03-01T11:51:13.503Z
2179,1100,792,0,221,1304,992.52,4078,12.48,520,80.8,0.79,38,-173,2017-03-01T11:45:14.427Z
2179,1100,715,0,220,1321,992.63,4078,12.42,520,80.89,0.79,31,-186,2017-03-01T11:39:14.965Z
2182,1100,807,0,218,1311,992.65,4078,12.29,520,81.02,0.79,44,-183,2017-03-01T11:27:06.653Z
2182,1100,999,0,217,1313,992.66,4078,12.29,520,81.34,0.79,40,-185,2017-03-01T11:21:07.832Z
2191,1100,999,0,216,1324,992.82,4078,12.26,520,81.61,0.79,39,-184,2017-03-01T11:15:03.726Z
2185,1100,999,0,215,1329,992.72,4078,12.18,520,81.79,0.79,33,-186,2017-03-01T11:09:02.098Z
2185,1100,999,0,214,1321,992.87,4078,12.08,520,81.83,0.79,35,-178,2017-03-01T11:03:00.605Z
2188,1100,991,0,210,1308,992.94,4078,11.84,520,82.34,0.79,39,-173,2017-03-01T10:38:53.874Z
2194,1100,999,0,208,1312,993.02,4082,11.8,520,82.75,0.79,35,-181,2017-03-01T10:26:48.520Z
2197,1100,999,0,207,1318,993.06,4078,11.76,520,82.97,0.79,35,-180,2017-03-01T10:20:48.024Z
2191,1100,982,0,206,1319,993.13,4082,11.7,520,83.12,0.79,32,-178,2017-03-01T10:14:46.816Z
2194,1100,976,0,205,1315,992.97,4082,11.67,520,83.37,0.79,35,-183,2017-03-01T10:08:41.235Z
2197,1100,999,0,204,1321,993.07,4082,11.62,520,83.63,0.79,39,-180,2017-03-01T10:02:39.013Z
2194,1100,999,0,203,1313,993.04,4078,11.55,520,83.85,0.79,39,-175,2017-03-01T09:56:36.660Z
2203,1100,999,0,202,1308,993.05,4082,11.48,520,84.01,0.79,31,-183,2017-03-01T09:50:34.324Z
2197,1100,999,0,201,1324,993.14,4082,11.4,520,84.24,0.79,43,-176,2017-03-01T09:44:32.160Z
2197,1100,999,0,200,1339,993.13,4082,11.32,520,84.3,0.79,41,-176,2017-03-01T09:38:29.181Z
2194,1100,585,0,198,1304,993.24,4082,11.16,520,84.37,0.79,41,-180,2017-03-01T09:26:23.182Z
